CHR_ID,ELEVATION,READ_DATE,DATUM_ADJ
01003300,1223.80,2000/8/19,NGVD 29
01003300,1223.74,2000/8/24,NGVD 29
01003300,1223.91,2000/8/24,NGVD 29
01003300,1223.88,2000/8/28,NGVD 29
01003300,1223.90,2000/9/4,NGVD 29
01003300,1223.88,2000/9/10,NGVD 29
01003300,1223.82,2000/9/15,NGVD 29
01003300,1223.78,2000/9/20,NGVD 29
01003300,1223.62,2000/10/8,NGVD 29
01003300,1223.64,2000/10/12,NGVD 29
01003300,1224.97,2001/5/29,NGVD 29
01003300,1224.85,2001/6/6,NGVD 29
01003300,1224.81,2001/6/8,NGVD 29
01003300,1224.73,2001/6/13,NGVD 29
01003300,1224.93,2001/6/18,NGVD 29
01003300,1224.87,2001/6/23,NGVD 29
01003300,1224.67,2001/7/1,NGVD 29
01003300,1224.45,2001/7/9,NGVD 29
01003300,1224.37,2001/7/16,NGVD 29
01003300,1224.45,2001/7/19,NGVD 29
01003300,1224.23,2001/7/27,NGVD 29
01003300,1224.27,2001/8/1,NGVD 29
01003300,1224.17,2001/8/7,NGVD 29
01003300,1224.07,2001/8/12,NGVD 29
01003300,1224.07,2001/8/18,NGVD 29
01003300,1224.05,2001/8/23,NGVD 29
01003300,1224.07,2001/8/30,NGVD 29
01003300,1224.05,2001/9/3,NGVD 29
01003300,1223.97,2001/9/8,NGVD 29
01003300,1223.91,2001/9/12,NGVD 29
01003300,1223.87,2001/9/19,NGVD 29
01003300,1224.03,2001/9/24,NGVD 29
01003300,1223.97,2001/10/2,NGVD 29
01003300,1223.97,2001/10/9,NGVD 29
01003300,1224.03,2001/10/11,NGVD 29
01003300,1224.44,2002/5/2,NGVD 29
01003300,1224.54,2002/5/13,NGVD 29
01003300,1224.52,2002/5/18,NGVD 29
01003300,1224.40,2002/5/25,NGVD 29
01003300,1224.14,2002/6/4,NGVD 29
01003300,1224.14,2002/6/12,NGVD 29
01003300,1224.14,2002/6/19,NGVD 29
01003300,1224.36,2002/6/24,NGVD 29
01003300,1224.24,2002/7/3,NGVD 29
01003300,1224.72,2002/7/11,NGVD 29
01003300,1224.64,2002/7/16,NGVD 29
01003300,1224.64,2002/7/17,NGVD 29
01003300,1224.56,2002/7/20,NGVD 29
01003300,1224.52,2002/7/25,NGVD 29
01003300,1224.50,2002/7/30,NGVD 29
01003300,1224.48,2002/8/2,NGVD 29
01003300,1224.44,2002/8/3,NGVD 29
01003300,1224.34,2002/8/10,NGVD 29
01003300,1224.38,2002/8/12,NGVD 29
01003300,1224.44,2002/8/18,NGVD 29
01003300,1224.42,2002/8/23,NGVD 29
01003300,1224.32,2002/9/1,NGVD 29
01003300,1224.34,2002/9/3,NGVD 29
01003300,1224.30,2002/9/10,NGVD 29
01003300,1224.22,2002/9/16,NGVD 29
01003300,1224.24,2002/9/19,NGVD 29
01003300,1224.24,2002/9/20,NGVD 29
01003300,1224.19,2003/5/1,NGVD 29
01003300,1224.19,2003/5/3,NGVD 29
01003300,1224.21,2003/5/6,NGVD 29
01003300,1224.21,2003/5/8,NGVD 29
01003300,1224.27,2003/5/10,NGVD 29
01003300,1224.28,2003/5/13,NGVD 29
01003300,1224.27,2003/5/17,NGVD 29
01003300,1224.29,2003/5/20,NGVD 29
01003300,1224.28,2003/5/23,NGVD 29
01003300,1224.25,2003/5/27,NGVD 29
01003300,1224.21,2003/6/1,NGVD 29
01003300,1224.19,2003/6/4,NGVD 29
01003300,1224.15,2003/6/8,NGVD 29
01003300,1224.13,2003/6/13,NGVD 29
01003300,1224.12,2003/6/16,NGVD 29
01003300,1224.11,2003/6/20,NGVD 29
01003300,1224.19,2003/6/24,NGVD 29
01003300,1224.27,2003/6/27,NGVD 29
01003300,1224.33,2003/6/30,NGVD 29
01003300,1224.35,2003/7/4,NGVD 29
01003300,1224.31,2003/7/8,NGVD 29
01003300,1224.41,2003/7/10,NGVD 29
01003300,1224.37,2003/7/15,NGVD 29
01003300,1224.31,2003/7/20,NGVD 29
01003300,1224.23,2003/7/26,NGVD 29
01003300,1224.19,2003/7/31,NGVD 29
01003300,1224.15,2003/8/6,NGVD 29
01003300,1224.09,2003/8/13,NGVD 29
01003300,1223.97,2003/8/21,NGVD 29
01003300,1223.91,2003/8/25,NGVD 29
01003300,1223.87,2003/9/1,NGVD 29
01003300,1223.81,2003/9/5,NGVD 29
01003300,1224.01,2003/9/12,NGVD 29
01003300,1223.97,2003/9/22,NGVD 29
01003300,1223.93,2003/9/26,NGVD 29
01003300,1223.89,2003/10/4,NGVD 29
01003300,1224.30,2004/5/1,NGVD 29
01003300,1224.23,2004/5/9,NGVD 29
01003300,1224.23,2004/5/11,NGVD 29
01003300,1224.25,2004/5/15,NGVD 29
01003300,1224.27,2004/5/21,NGVD 29
01003300,1224.23,2004/5/27,NGVD 29
01003300,1224.37,2004/6/1,NGVD 29
01003300,1224.43,2004/6/5,NGVD 29
01003300,1224.37,2004/6/13,NGVD 29
01003300,1224.27,2004/6/17,NGVD 29
01003300,1224.23,2004/6/22,NGVD 29
01003300,1224.17,2004/6/27,NGVD 29
01003300,1224.11,2004/7/6,NGVD 29
01003300,1224.17,2004/7/12,NGVD 29
01003300,1224.15,2004/7/18,NGVD 29
01003300,1224.19,2004/7/20,NGVD 29
01003300,1224.11,2004/7/23,NGVD 29
01003300,1224.07,2004/7/25,NGVD 29
01003300,1224.05,2004/7/30,NGVD 29
01003300,1224.05,2004/8/1,NGVD 29
01003300,1224.03,2004/8/8,NGVD 29
01003300,1224.07,2004/8/12,NGVD 29
01003300,1223.97,2004/8/20,NGVD 29
01003300,1223.99,2004/8/30,NGVD 29
01003300,1224.17,2004/9/6,NGVD 29
01003300,1224.13,2004/9/11,NGVD 29
01003300,1224.15,2004/9/14,NGVD 29
01003300,1224.21,2004/9/18,NGVD 29
01003300,1224.25,2004/9/22,NGVD 29
01003300,1224.23,2004/9/27,NGVD 29
01003300,1224.27,2004/10/1,NGVD 29
01003300,1224.25,2004/10/7,NGVD 29
01003300,1224.23,2004/10/10,NGVD 29
01003300,1224.61,2005/4/13,NGVD 29
01003300,1224.47,2005/4/30,NGVD 29
01003300,1224.41,2005/5/8,NGVD 29
01003300,1224.41,2005/5/11,NGVD 29
01003300,1224.43,2005/5/24,NGVD 29
01003300,1224.63,2005/5/28,NGVD 29
01003300,1224.63,2005/6/1,NGVD 29
01003300,1224.67,2005/6/8,NGVD 29
01003300,1224.69,2005/6/12,NGVD 29
01003300,1224.79,2005/6/14,NGVD 29
01003300,1224.81,2005/6/16,NGVD 29
01003300,1224.75,2005/6/20,NGVD 29
01003300,1224.69,2005/6/24,NGVD 29
01003300,1224.61,2005/6/27,NGVD 29
01003300,1224.63,2005/7/1,NGVD 29
01003300,1224.47,2005/7/10,NGVD 29
01003300,1224.41,2005/7/14,NGVD 29
01003300,1224.29,2005/7/20,NGVD 29
01003300,1224.21,2005/7/25,NGVD 29
01003300,1224.17,2005/8/1,NGVD 29
01003300,1224.07,2005/8/10,NGVD 29
01003300,1223.97,2005/8/16,NGVD 29
01003300,1223.89,2005/8/20,NGVD 29
01003300,1223.85,2005/8/28,NGVD 29
01003300,1223.77,2005/9/11,NGVD 29
01003300,1223.91,2005/9/13,NGVD 29
01003300,1223.85,2005/9/16,NGVD 29
01003300,1223.91,2005/9/19,NGVD 29
01003300,1223.91,2005/9/20,NGVD 29
01003300,1223.89,2005/9/28,NGVD 29
01003300,1223.87,2005/10/3,NGVD 29
01003300,1224.13,2005/10/6,NGVD 29
01003300,1224.17,2005/10/13,NGVD 29
01003300,1224.15,2005/10/20,NGVD 29
01003300,1224.13,2005/10/28,NGVD 29
01003300,1224.37,2006/4/22,NGVD 29
01003300,1224.39,2006/5/4,NGVD 29
01003300,1224.47,2006/5/15,NGVD 29
01003300,1224.47,2006/5/15,NGVD 29
01003300,1224.37,2006/5/26,NGVD 29
01003300,1224.30,2006/6/2,NGVD 29
01003300,1224.22,2006/6/7,NGVD 29
01003300,1224.12,2006/6/13,NGVD 29
01003300,1224.10,2006/6/19,NGVD 29
01003300,1224.02,2006/6/26,NGVD 29
01003300,1223.92,2006/7/4,NGVD 29
01003300,1223.82,2006/7/15,NGVD 29
01003300,1223.62,2006/7/24,NGVD 29
01003300,1223.82,2006/8/1,NGVD 29
01003300,1223.72,2006/8/8,NGVD 29
01003300,1223.66,2006/8/15,NGVD 29
01003300,1223.62,2006/8/26,NGVD 29
01003300,1223.58,2006/8/31,NGVD 29
01003300,1223.52,2006/9/4,NGVD 29
01003300,1223.48,2006/9/11,NGVD 29
01003300,1223.42,2006/9/15,NGVD 29
01003300,1223.34,2006/9/19,NGVD 29
01003300,1223.42,2006/10/7,NGVD 29
01003300,1223.42,2006/10/22,NGVD 29
01003300,1224.44,2007/5/1,NGVD 29
01003300,1224.32,2007/5/13,NGVD 29
01003300,1224.28,2007/5/21,NGVD 29
01003300,1224.00,2007/5/23,NGVD 29
01003300,1224.28,2007/5/30,NGVD 29
01003300,1224.30,2007/5/30,NGVD 29
01003300,1224.32,2007/6/9,NGVD 29
01003300,1224.28,2007/6/15,NGVD 29
01003300,1224.10,2007/6/20,NGVD 29
01003300,1223.98,2007/6/30,NGVD 29
01003300,1223.92,2007/7/6,NGVD 29
01003300,1223.82,2007/7/18,NGVD 29
01003300,1223.72,2007/8/1,NGVD 29
01003300,1223.58,2007/8/13,NGVD 29
01003300,1223.52,2007/8/19,NGVD 29
01003300,1223.46,2007/8/24,NGVD 29
01003300,1223.42,2007/8/27,NGVD 29
01003300,1223.52,2007/8/28,NGVD 29
01003300,1223.50,2007/8/31,NGVD 29
01003300,1223.44,2007/9/3,NGVD 29
01003300,1223.48,2007/9/8,NGVD 29
01003300,1223.34,2007/9/14,NGVD 29
01003300,1223.48,2007/9/22,NGVD 29
01003300,1223.52,2007/9/27,NGVD 29
01003300,1223.78,2007/10/9,NGVD 29
01003300,1223.80,2007/10/12,NGVD 29
01003300,1224.12,2007/10/21,NGVD 29
01003300,1224.89,2008/5/3,NGVD 29
01003300,1224.63,2008/5/20,NGVD 29
01003300,1224.63,2008/5/20,NGVD 29
01003300,1224.57,2008/6/2,NGVD 29
01003300,1224.67,2008/6/15,NGVD 29
01003300,1224.53,2008/6/23,NGVD 29
01003300,1224.63,2008/6/28,NGVD 29
01003300,1224.43,2008/7/7,NGVD 29
01003300,1224.51,2008/7/17,NGVD 29
01003300,1224.41,2008/7/31,NGVD 29
01003300,1224.29,2008/8/12,NGVD 29
01003300,1224.13,2008/8/21,NGVD 29
01003300,1224.03,2008/9/2,NGVD 29
01003300,1224.05,2008/9/28,NGVD 29
01003300,1224.13,2008/10/5,NGVD 29
01003300,1224.23,2008/10/11,NGVD 29
01003300,1224.23,2008/10/20,NGVD 29
01003300,1224.21,2008/10/22,NGVD 29
01003300,1224.50,2009/3/25,NGVD 29
01003300,1224.74,2009/4/24,NGVD 29
01003300,1224.79,2009/5/1,NGVD 29
01003300,1224.75,2009/5/6,NGVD 29
01003300,1224.70,2009/5/9,NGVD 29
01003300,1224.58,2009/5/16,NGVD 29
01003300,1224.44,2009/5/31,NGVD 29
01003300,1224.34,2009/6/1,NGVD 29
01003300,1224.24,2009/6/5,NGVD 29
01003300,1224.20,2009/6/19,NGVD 29
01003300,1224.12,2009/6/30,NGVD 29
01003300,1224.00,2009/7/10,NGVD 29
01003300,1224.12,2009/7/15,NGVD 29
01003300,1224.04,2009/7/18,NGVD 29
01003300,1224.12,2009/7/21,NGVD 29
01003300,1224.06,2009/7/21,NGVD 29
01003300,1224.18,2009/7/27,NGVD 29
01003300,1224.24,2009/8/3,NGVD 29
01003300,1224.16,2009/8/6,NGVD 29
01003300,1224.13,2009/8/11,NGVD 29
01003300,1224.10,2009/8/18,NGVD 29
01003300,1224.12,2009/8/23,NGVD 29
01003300,1224.10,2009/9/1,NGVD 29
01003300,1224.04,2009/9/10,NGVD 29
01003300,1224.00,2009/9/15,NGVD 29
01003300,1223.94,2009/9/23,NGVD 29
01003300,1223.88,2009/9/29,NGVD 29
01003300,1223.92,2009/10/13,NGVD 29
01003300,1224.04,2009/10/24,NGVD 29
01003300,1224.22,2010/4/11,NGVD 29
01003300,1224.10,2010/4/28,NGVD 29
01003300,1224.12,2010/5/3,NGVD 29
01003300,1224.22,2010/5/9,NGVD 29
01003300,1224.32,2010/5/16,NGVD 29
01003300,1224.12,2010/6/1,NGVD 29
01003300,1224.12,2010/6/19,NGVD 29
01003300,1224.20,2010/6/30,NGVD 29
01003300,1224.17,2010/7/8,NGVD 29
01003300,1224.12,2010/7/15,NGVD 29
01003300,1224.08,2010/7/31,NGVD 29
01003300,1224.06,2010/8/11,NGVD 29
01003300,1224.02,2010/8/12,NGVD 29
01003300,1224.26,2010/8/31,NGVD 29
01003300,1224.26,2010/9/8,NGVD 29
01003300,1224.28,2010/9/16,NGVD 29
01003300,1224.22,2010/10/2,NGVD 29
01003300,1224.20,2011/2/18,NGVD 29
01003300,1224.64,2011/5/4,NGVD 29
01003300,1224.64,2011/5/4,NGVD 29
01003300,1224.76,2011/5/18,NGVD 29
01003300,1224.66,2011/6/8,NGVD 29
01003300,1224.52,2011/6/16,NGVD 29
01003300,1224.66,2011/6/27,NGVD 29
01003300,1224.54,2011/7/6,NGVD 29
01003300,1224.42,2011/7/17,NGVD 29
01003300,1224.36,2011/7/27,NGVD 29
01003300,1224.40,2011/8/9,NGVD 29
01003300,1224.28,2011/8/25,NGVD 29
01003300,1224.18,2011/9/6,NGVD 29
01003300,1224.06,2011/9/13,NGVD 29
01003300,1224.00,2011/10/8,NGVD 29
01003300,1224.20,2012/3/31,NGVD 29
01003300,1224.14,2012/4/11,NGVD 29
01003300,1224.14,2012/4/11,NGVD 29
01003300,1224.40,2012/4/20,NGVD 29
01003300,1224.26,2012/5/15,NGVD 29
01003300,1224.36,2012/5/22,NGVD 29
01003300,1225.00,2012/5/30,NGVD 29
01003300,1224.80,2012/6/16,NGVD 29
01003300,1225.95,2012/6/21,NGVD 29
01003300,1225.95,2012/6/22,NGVD 29
01003300,1226.07,2012/6/26,NGVD 29
01003300,1225.95,2012/6/28,NGVD 29
01003300,1225.75,2012/7/5,NGVD 29
01003300,1225.65,2012/7/7,NGVD 29
01003300,1225.25,2012/7/15,NGVD 29
01003300,1224.75,2012/7/24,NGVD 29
01003300,1224.61,2012/8/3,NGVD 29
01003300,1224.35,2012/8/14,NGVD 29
01003300,1224.15,2012/8/24,NGVD 29
01003300,1224.03,2012/9/3,NGVD 29
01003300,1223.91,2012/9/15,NGVD 29
01003300,1223.75,2012/10/6,NGVD 29
01003300,1224.70,2013/5/11,NGVD 29
01003300,1224.67,2013/5/15,NGVD 29
01003300,1224.74,2013/5/25,NGVD 29
01003300,1224.80,2013/6/1,NGVD 29
01003300,1224.76,2013/6/8,NGVD 29
01003300,1224.66,2013/6/15,NGVD 29
01003300,1224.62,2013/6/17,NGVD 29
01003300,1224.60,2013/6/22,NGVD 29
01003300,1224.66,2013/6/29,NGVD 29
01003300,1224.50,2013/7/6,NGVD 29
01003300,1224.40,2013/7/15,NGVD 29
01003300,1224.22,2013/7/22,NGVD 29
01003300,1224.15,2013/7/28,NGVD 29
01003300,1224.08,2013/8/4,NGVD 29
01003300,1224.00,2013/8/11,NGVD 29
01003300,1223.92,2013/8/19,NGVD 29
01003300,1223.84,2013/8/25,NGVD 29
01003300,1223.98,2013/9/2,NGVD 29
01003300,1223.90,2013/9/9,NGVD 29
01003300,1223.92,2013/9/15,NGVD 29
01003300,1223.90,2013/9/25,NGVD 29
01003300,1223.84,2013/10/2,NGVD 29
01003300,1223.98,2013/10/7,NGVD 29
01003300,1223.94,2013/10/12,NGVD 29
01003300,1224.82,2014/5/7,NGVD 29
01003300,1224.82,2014/5/7,NGVD 29
01003300,1225.15,2014/5/14,NGVD 29
01003300,1225.01,2014/5/21,NGVD 29
01003300,1224.83,2014/5/28,NGVD 29
01003300,1224.95,2014/6/4,NGVD 29
01003300,1224.87,2014/6/13,NGVD 29
01003300,1224.87,2014/6/19,NGVD 29
01003300,1224.67,2014/7/1,NGVD 29
01003300,1224.57,2014/7/6,NGVD 29
01003300,1224.47,2014/7/13,NGVD 29
01003300,1224.37,2014/7/22,NGVD 29
01003300,1224.27,2014/7/31,NGVD 29
01003300,1224.19,2014/8/6,NGVD 29
01003300,1224.15,2014/8/16,NGVD 29
01003300,1224.49,2014/8/26,NGVD 29
01003300,1224.47,2014/9/3,NGVD 29
01003300,1224.43,2014/9/11,NGVD 29
01003300,1224.33,2014/9/24,NGVD 29
01003300,1224.23,2014/10/10,NGVD 29
01003300,1224.33,2015/4/18,NGVD 29
01003300,1224.33,2015/4/29,NGVD 29
01003300,1224.37,2015/4/29,NGVD 29
01003300,1224.37,2015/5/3,NGVD 29
01003300,1224.37,2015/5/9,NGVD 29
01003300,1224.45,2015/5/14,NGVD 29
01003300,1224.81,2015/5/21,NGVD 29
01003300,1224.93,2015/5/27,NGVD 29
01003300,1224.81,2015/6/4,NGVD 29
01003300,1224.71,2015/6/10,NGVD 29
01003300,1224.57,2015/6/17,NGVD 29
01003300,1224.51,2015/6/29,NGVD 29
01003300,1224.47,2015/7/6,NGVD 29
01003300,1224.41,2015/7/14,NGVD 29
01003300,1224.19,2015/7/30,NGVD 29
01003300,1224.37,2015/8/8,NGVD 29
01003300,1224.31,2015/8/16,NGVD 29
01003300,1224.31,2015/8/24,NGVD 29
01003300,1224.31,2015/9/1,NGVD 29
01003300,1224.51,2015/9/10,NGVD 29
01003300,1224.41,2015/9/18,NGVD 29
01003300,1224.47,2015/9/26,NGVD 29
01003300,1224.41,2015/10/5,NGVD 29
01003300,1224.59,2016/4/20,NGVD 29
01003300,1224.59,2016/4/20,NGVD 29
01003300,1224.85,2016/5/1,NGVD 29
01003300,1224.71,2016/5/7,NGVD 29
01003300,1224.59,2016/5/14,NGVD 29
01003300,1224.47,2016/5/21,NGVD 29
01003300,1224.39,2016/5/28,NGVD 29
01003300,1224.39,2016/6/5,NGVD 29
01003300,1224.29,2016/6/10,NGVD 29
01003300,1224.39,2016/6/18,NGVD 29
01003300,1224.49,2016/6/25,NGVD 29
01003300,1224.39,2016/7/2,NGVD 29
01003300,1224.57,2016/7/9,NGVD 29
01003300,1225.17,2016/7/16,NGVD 29
01003300,1225.05,2016/7/24,NGVD 29
01003300,1224.91,2016/7/30,NGVD 29
01003300,1224.79,2016/8/6,NGVD 29
01003300,1224.77,2016/8/13,NGVD 29
01003300,1224.61,2016/8/20,NGVD 29
01003300,1224.49,2016/8/27,NGVD 29
01003300,1224.39,2016/9/4,NGVD 29
01003300,1224.45,2016/9/10,NGVD 29
01003300,1224.47,2016/9/17,NGVD 29
01003300,1224.29,2016/10/1,NGVD 29
01003300,1224.29,2016/10/8,NGVD 29
01003300,1224.25,2016/10/15,NGVD 29
01003300,1224.25,2016/10/22,NGVD 29
01003300,1224.55,2017/4/19,NGVD 29
01003300,1224.59,2017/4/19,NGVD 29
01003300,1224.65,2017/4/26,NGVD 29
01003300,1224.79,2017/5/4,NGVD 29
01003300,1224.73,2017/5/9,NGVD 29
01003300,1224.67,2017/5/17,NGVD 29
01003300,1224.81,2017/5/23,NGVD 29
01003300,1224.75,2017/5/30,NGVD 29
01003300,1224.61,2017/6/6,NGVD 29
01003300,1224.49,2017/6/13,NGVD 29
01003300,1224.53,2017/6/20,NGVD 29
01003300,1224.47,2017/6/27,NGVD 29
01003300,1224.41,2017/7/4,NGVD 29
01003300,1224.37,2017/7/11,NGVD 29
01003300,1224.39,2017/7/18,NGVD 29
01003300,1224.31,2017/7/25,NGVD 29
01003300,1224.21,2017/8/1,NGVD 29
01003300,1224.27,2017/8/8,NGVD 29
01003300,1224.19,2017/8/15,NGVD 29
